forum,query,ndcg_global,ndcg_tenant,top10_overlap,top1_changed,n_candidates
gaming,Buying Diablo 3 in a different region,0.9862289061749014,1.0,0.7,False,10263
gaming,What are the main changes made to the game going from Civilization IV to V?,0.9734900526446959,1.0,0.8,True,20279
gaming,What do bookcases do for enchanting?,1.0,1.0,1.0,False,402
gaming,What are the effects of Pokemon Amie in X and Y?,0.9975543100009351,1.0,0.9,False,4436
gaming,Can you drop tier? (Season 4),0.9946631853473101,1.0,0.9,False,4253
gaming,Why does Diablo stop attacking at extremely low life?,0.9862789466836192,1.0,0.8,False,5716
gaming,Can hostile mobs spawn on leaves in Minecraft Beta 1.8 or higher?,0.9717161626196037,1.0,0.8,True,9732
gaming,How can I fix the auto-login to the Cerberus network (EA Online),0.9705063732509471,1.0,0.5,False,3805
gaming,Can I use dagger stealth multiplier on a dragon?,0.9785065050799887,1.0,0.7,False,11170
gaming,What are the effects of each attribute?,0.9992446385701589,1.0,0.9,False,3331
gaming,Change difficulty,0.9993903330585913,1.0,0.8,False,3617
gaming,Building Barbarian in Inferno,0.9998697566889753,1.0,1.0,False,2731
gaming,How hard/expensive is it to set up and maintain a Dojo alone?,0.9604211284443587,1.0,0.7,False,4783
gaming,How do you use sprays in Team Fortress 2?,0.9848861953905704,1.0,0.5,False,16342
gaming,Why is Anderson not a councilor?,0.0,0.0,0.9,False,9
gaming,What affixes are available on items?,0.9965010014167577,1.0,0.9,False,5122
gaming,How do I remove water from my base?,0.9994138510100384,1.0,0.9,False,3051
gaming,Won't let me become guild master of the thieves guild,0.9999548569010469,1.0,1.0,False,2983
gaming,How do I get extra bags in Neverwinter?,0.9754440331187592,1.0,0.7,False,13981
gaming,"What is a Minecraft mod really, and how can I sanely manage them?",0.9974559509029544,1.0,0.8,False,6989
gaming,Please instruct me on how to light myself on fire,0.9692215274509963,1.0,0.7,True,3119
gaming,Portal: The First Slice Demo Glitch,0.9795828708799844,1.0,0.7,False,4972
gaming,Follower Missing in Skyrim,0.9367510450095753,1.0,0.3,True,4616
gaming,Will I lose my League/Rank in Starcraft 2 due to inactivity?,0.9959497846398628,1.0,1.0,False,9214
gaming,What effects do choices in Wings of Liberty have in Heart of the Swarm?,0.9996116021686672,1.0,1.0,False,4122
gaming,Where and when can I find Kasumi Goto in ME3?,0.9725229962731949,1.0,0.8,False,5962
gaming,How can you view your skill level?,0.9598752066022459,1.0,0.5,False,7036
gaming,How do event bosses work?,0.9965537816441429,1.0,1.0,False,6562
gaming,Where to find specific monster items,0.9882733131071872,1.0,0.7,False,10661
gaming,How to access squad members' additional outfits,0.9945158713202307,1.0,0.9,False,2427
gaming,Do I earn enough skill points to unlock everything?,0.9714157282207074,1.0,0.7,True,8671
gaming,Will corruption/hallows destroy mud-based life?,1.0,1.0,1.0,False,3226
gaming,A virtual machine to play old Windows 95 and 98 games that has CPU timing?,0.9934688884822498,1.0,0.9,False,23561
gaming,ION iCade with Mame on a PC,0.9947931559151837,1.0,0.8,False,1514
gaming,Can two players play non-simultaneously?,0.9844088759960788,1.0,0.7,False,15299
gaming,What is kiting?,1.0,1.0,1.0,False,44
gaming,how to level up quicker in borderland 2,0.9997140741683139,1.0,0.9,False,11305
gaming,How much time do we have to wait to sell another car?,0.9964235820336474,1.0,0.8,False,12690
gaming,"In Diablo 3, are Barbarians ever able to Dual wield 2 handed weapons?",0.9976837319993366,1.0,0.9,False,15374
gaming,How much HP/MP you get with Vampire/Siphon/Balance runes?,0.9794611331060685,1.0,0.8,True,15906
gaming,What does Fortification do?,1.0,1.0,1.0,False,18
gaming,How do you cope with nausea in FPS?,0.9367140104676142,1.0,0.5,True,279
gaming,Reachwater Rock door problems?,0.9936563794847283,1.0,0.7,False,3619
gaming,How to find the xyz location of objects in minecraft?,0.8824329255525121,1.0,0.2,True,9166
gaming,how do I view the map not the mini map in assassins creed III on ps3,0.9817133164152442,1.0,0.9,True,4347
gaming,Xbox live email address,0.9914240547239874,1.0,0.8,True,2269
gaming,How does road maintenance work?,0.9994232890993633,1.0,0.9,False,5619
gaming,"What do Golden Keys do, and how do they work?",0.9999341245219847,1.0,1.0,False,6461
gaming,The Paragon/Renegade option towards the end of Mass Effect 3 aren't opening up,0.9906990310451168,1.0,0.8,False,12665
gaming,Can you reset your Portal 2 coop progress?,1.0,1.0,1.0,False,8488
gaming,Is it still possible to set your username in offline mode in Minecraft 1.6 and later?,0.9732459929756249,1.0,0.9,True,17471
gaming,Can I disguise myself as a guard?,1.0,1.0,1.0,False,419
gaming,Arena keys and corresponding wins,0.9882044755835027,1.0,0.9,False,2030
gaming,Is there any application that can help limit my gaming time?,0.946964396536047,1.0,0.5,False,20526
gaming,Wheel of Misfortune,1.0,1.0,1.0,False,127
gaming,How do I ward properly in DotA 2?,0.967422640890028,1.0,0.5,False,7456
gaming,How is Experience handled with Companions?,0.9528830668825058,1.0,0.7,False,1618
gaming,Good hero for a beginner?,0.9575514912318682,1.0,0.4,False,3097
gaming,Is it possible to get Steam to continue downloading a game while I'm playing?,0.9958234231829327,1.0,0.8,False,28903
gaming,Set home in any world Starbound,0.9828846644084165,1.0,0.6,False,5165
gaming,Cannot find my infamous second son paper trail code,0.9698465115904006,1.0,0.7,False,9177
gaming,Can you access the photos you take with the camera?,0.9708345459808663,1.0,0.6,False,4358
gaming,Will installing a game on Xbox allow me to bypass a location at which the disc becomes unreadable?,0.9971794556800557,1.0,0.9,False,17461
gaming,What use are Chocolate Bars,0.9980427220315358,1.0,0.9,False,10738
gaming,What is the fastest way to get candies?,0.9809563063048453,1.0,0.4,False,18886
gaming,Does levelling up skills have any more effect than just making me level up/get perks?,0.9975839285907125,1.0,0.8,False,22330
gaming,Does putting a key in a capsule mean you can hack more?,0.9909630328800307,1.0,0.8,False,5426
gaming,a technical issue while assigning imperial items task,0.9841856780975379,1.0,0.9,True,5295
gaming,Minecraft inventory dragging glitch,0.9448572348813938,1.0,0.5,False,3506
gaming,Opening the gate inside the center pit on level 4,0.9699225097557271,1.0,0.6,False,9558
gaming,Where can I find legendary crafting materials?,0.9993527561893016,1.0,1.0,False,6724
gaming,"Leveling taking ages in WoW, any tips?",0.9856171972014556,1.0,0.8,True,8821
gaming,Should I catch up with the Gears of War series or just start with part 3?,0.9883358137677725,1.0,0.8,False,11641
gaming,Why does my spawn point change on my SMP server every time I respawn?,0.9927471672681639,1.0,0.9,False,15110
gaming,Which class has the Highest DPS against tanks on wave 666?,0.990459438361707,1.0,0.8,False,1871
gaming,Is it possible to get Space Cadet 3D pinball on Vista?,0.9888950482635107,1.0,0.8,False,17407
gaming,The Computer is broken - repeating characters,0.9601924184685882,1.0,0.3,False,4201
gaming,Fastest way to get petty/lesser souls,0.9928516445073727,1.0,0.8,False,19148
gaming,Diamonds on Minecraft,0.9997752511918049,1.0,1.0,False,2550
gaming,How do you spread taint in Thaumcraft 4?,0.9876032460342277,1.0,0.7,False,2738
gaming,"Is it possible to ""upgrade"" the crafting materials?",0.9965437303048127,1.0,0.9,False,6730
gaming,Skyrim: My Best Friend is a mass Murderer!,0.9672339391375577,1.0,0.6,False,5356
gaming,How do you use potions?,0.99555031287325,1.0,0.7,False,10570
gaming,Can you steal from someone's house without being caught?,0.9992981289312133,1.0,1.0,False,6057
gaming,How does redstone power side blocks?,0.9988751424781217,1.0,0.9,False,3842
gaming,What are effective PvP strategies in Minecraft?,0.9866673176243796,1.0,0.9,False,6441
gaming,Not able to see opponent's drawing in Draw Something,0.9983706832733313,1.0,0.9,False,10486
gaming,Is there a block that spider can't climb,0.999994984381083,1.0,1.0,False,1659
gaming,How does the %damage property on a weapon work?,0.9985147647421871,1.0,0.9,False,9494
gaming,How do I find the murdered woman in Windhelm?,0.9824535560435319,1.0,0.7,False,5999
gaming,What's the minimum number of booster tracks needed to get up to full speed?,0.9856186417996904,1.0,0.8,False,18780
gaming,How many books can each home in Skyrim hold?,0.9703672235535892,1.0,0.8,False,4774
gaming,Why can't I log-in in my Minecraft launcher?,0.9928272559643485,1.0,0.8,False,3191
gaming,What's the most efficient Minecraft mining strategy?,0.9659416255276673,1.0,0.6,False,4431
gaming,"What are all the correct answers to the Squirrel's questions, and what is the reward when I get them all correct?",0.9949294744881019,1.0,0.9,False,16781
gaming,How to skip battle animations in Civilization V?,0.9580094824547928,1.0,0.6,False,2756
gaming,Who gives the quest leading to Volkrund Keep in Falskaar?,0.9955694637029466,1.0,0.9,False,6882
gaming,Can someone explain me OpenTTD's train signals quick and easy?,0.9930703871748954,1.0,0.8,False,4377
gaming,"Why do people look at me sometimes and make remarks that I should sleep, or that I look ill?",0.987620477066649,1.0,0.7,False,11333
gaming,What are the numbers next to player names?,0.974805503039438,1.0,0.8,False,7037
gaming,Is Kerrigan Level achievement bugged?,0.9987986662772821,1.0,1.0,False,7441
gaming,"What is ping, and why is it important?",1.0,1.0,1.0,False,896
gaming,Where can I legally download SIM Farm?,0.9999335284265757,1.0,1.0,False,2376
gaming,Can I restore my wiped out religion in Civ 5 Gods and Kings?,0.9998818088209268,1.0,1.0,False,3372
gaming,Can you import someone else's Mass Effect 1/2 Save Game?,0.9931560088125628,1.0,0.9,False,23833
gaming,How would I go about divorcing my spouse?,0.9978838829587656,1.0,0.8,False,10825
gaming,What is the Meta Game?,0.9836511202614091,1.0,0.7,True,13848
gaming,What is the precedence of Guardian Angel compared to other revive effects?,0.988796281418516,1.0,0.8,False,3805
gaming,Rare monster with a strange ability and a skull icon on top of it,0.9786867577560717,1.0,0.7,False,4068
gaming,What do you mean by the cards from voting for Community Choice Flash Sale?,0.9959905060835932,1.0,0.8,False,4582
gaming,Both beds owned in Skyrim Hearthfire house?,0.9811481602205551,1.0,0.8,False,2259
gaming,What's honor for?,1.0,1.0,1.0,False,71
gaming,Datacron Locations,1.0,1.0,1.0,False,1318
gaming,What's the secret in the room with a floating purple block with Fez text on it?,0.9945771418580264,1.0,0.9,False,3208
gaming,How do I get the 'On A Rail' achievement?,0.9999990433187701,1.0,1.0,False,14315
gaming,"Does the ""Life on Hit"" affix work on channeled / DoT wizard spells?",0.98907839128492,1.0,0.8,False,8395
gaming,How can I give my follower a horse?,0.9725182890423321,1.0,0.6,False,4518
gaming,"How do I set my level, unlocked weapon equip slots and playthrough mode?",0.9994456729315795,1.0,1.0,False,12934
gaming,What's the best way to level at 19?,0.9634482675943766,1.0,0.6,False,13586
gaming,What do I lose when I quit a multiplayer game in BF3?,0.9688620355123904,1.0,0.8,True,15803
gaming,How does rune combiner work?,0.9999755254130039,1.0,1.0,False,6134
gaming,How do I get powdered mammoth tusk?,0.9994590773524638,1.0,1.0,False,13471
gaming,Is it possible to search for existings auctions of a rare item?,0.9893566241122221,1.0,0.7,False,9650
gaming,Faster ways to transfer resources & share control with other players?,0.9748180867195554,1.0,0.7,True,13413
gaming,"In FTL Advanced Edition, what can be gained from manning sensor or door subsystems?",0.9880555951318979,1.0,0.7,False,4006
gaming,How do I focus these crystals?,1.0,1.0,1.0,False,644
gaming,How does the post-2.0 Puzzle Ring work?,0.9795802985382623,1.0,0.7,False,12672
gaming,"How to get rid of Steam items, especially coupons?",0.9890043582001081,1.0,0.8,False,17298
gaming,How do I download Minecraft 1.6.4?,0.995987522842209,1.0,0.9,True,9410
gaming,Is it possible to automatically switch active unit in a group after cast in Dota 2?,0.9788253227869427,1.0,0.5,False,14199
gaming,Where do I increase the torch timer?,0.9871464384441933,1.0,0.7,False,1965
gaming,Houses in skyrim,0.9987128119984128,1.0,0.8,False,1990
gaming,Can't buy power from neighboring city,0.9899203789768611,1.0,0.9,False,4334
gaming,How do I progress in Ars Magica 2?,0.9943427237878864,1.0,0.9,False,7698
gaming,I started dragon assault DLC at low level came back at a high level,0.9867349677994519,1.0,0.9,True,14262
gaming,What do you do with the items that are made on Imperial levels in Tiny Death Star?,0.9937619109962733,1.0,0.9,True,10331
gaming,I selected a different quest and now I can't get back to the quest I was on,0.9813555838612967,1.0,0.7,False,19418
gaming,Does having more than 3 worker per resource point decrease gathering efficiency?,0.9983039011452779,1.0,1.0,False,9461
gaming,Can you use skylanders giants on the new swap force?,0.9959984950019571,1.0,0.9,False,14149
gaming,Further skill points and levels in borderlands 2,0.9996487841545603,1.0,1.0,False,14323
gaming,Can Dark Elixir be stored without a storage facility,0.9878471738556238,1.0,0.7,False,4984
gaming,Borderlands Mac OS X version play online with Windows version?,0.9624185530924918,1.0,0.8,False,14323
gaming,Can I alter the biome of an area?,0.9997693638740333,1.0,1.0,False,1727
gaming,"How do I prevent rats from eating a corpse that I left unattended? Also, is this a bad thing?",0.9941410547275921,1.0,0.8,False,9664
gaming,What is the best modifier/reforge for the Vulcan Repeater?,0.9984327215902602,1.0,0.9,False,2414
gaming,Where can I find Daedra hearts?,0.9998156529768988,1.0,1.0,False,6090
gaming,Which (if any) mission changes are predetermined?,0.9665662650226241,1.0,0.5,False,4497
gaming,AC:R using mute effectively,0.9025198807575886,1.0,0.4,False,12739
gaming,Do i have to select a perk in order to level it?,0.9893697254553078,1.0,0.9,False,7579
gaming,Small Spoiler. Can I store 2 cars in a specific Safehouse Garage?,0.9984013713131177,1.0,0.9,False,10168
gaming,How much memory does a block hold?,0.9911096692449809,1.0,0.7,False,5230
gaming,What does 1 intellect translate to damage for a wizard?,0.9801338645542443,1.0,0.8,False,7264
gaming,Which Wii console version has GameCube compatibility?,0.9949219196703483,1.0,0.9,False,3655
gaming,How to farm tall jungle trees?,0.9496691523932155,1.0,0.4,False,1475
gaming,Is BAWSAQ down / under maintenance right now?,0.9814130037919583,1.0,0.8,False,2386
gaming,Can trees grow without sunlight?,1.0,1.0,1.0,False,4102
gaming,When is the Evade chance calculated for enemy ships?,0.9735456448721745,1.0,0.7,False,4318
gaming,What can I do to secure my towns/castles/hovels from climbing spiders?,0.9974980768088657,1.0,0.9,False,1247
gaming,College of Winterhold entry problem - Fear spell,0.9999555570297588,1.0,1.0,False,3918
gaming,"How do I solve the ""Shopper Unsatisfied"" and ""We need money"" problems?",0.9882245177768456,1.0,0.7,False,7950
gaming,"What is the fastest car in GTA 5, and where can I find it?",0.9900644570438784,1.0,0.8,True,8505
gaming,How to Grabbing Keys In Runner 2,0.9884280828552089,1.0,0.8,True,8046
gaming,What should I do with all these claws?,1.0,1.0,1.0,False,61
gaming,What do houses require to advance?,0.9806715859751797,1.0,0.7,False,3086
gaming,What is the best potion to make fast money and level alchemy?,0.993574786810981,1.0,0.8,True,12341
gaming,Cannot find Underground Jungle Temple,0.9999647360686511,1.0,1.0,False,7192
gaming,How does Magic Weapon (and its runed varieties) interact with other skills?,0.9808280736755295,1.0,0.7,False,5240
gaming,Has anyone had success with Voice Chat in StarCraft 2?,0.9950598944101372,1.0,0.9,False,10385
gaming,How does enemy progression work?,0.9774754575242545,1.0,0.7,True,8180
gaming,How do you kill an Enderman without them teleporting?,0.9983657309387355,1.0,0.9,False,6509
gaming,Is there any way of making a snow golem survive in hot biomes?,0.997998893154971,1.0,0.9,False,13214
gaming,Where is my downloaded trailer?,1.0,1.0,1.0,False,1443
gaming,Does magic find on followers do anything?,0.9763774243291904,1.0,0.6,False,9999
gaming,Hobo guy doesnt have Emo gloves in south Park: Stick of Truth,0.9987606172378577,1.0,1.0,False,1409
gaming,How to buy the plane?,0.9993113065306265,1.0,1.0,False,2047
gaming,Do the random vampire attacks end when you finish the main Dawnguard quest?,0.9981216499559438,1.0,0.9,False,9380
gaming,What happens to skill levels gained via training if I use a Fateweaver?,0.9870507850662658,1.0,0.7,False,18234
gaming,How much do I need to invest into the artisan to fully upgrade?,0.9932060991123592,1.0,0.9,True,8543
gaming,How to map mutliple keys to a button in Half Life 2/Team Fortress 2?,0.9920912696006556,1.0,0.9,False,12085
gaming,Is it possible to restart story missions in Borderlands 2?,0.985102784994941,1.0,0.7,False,13273
gaming,Longer render distances in minecraft,0.9940557948893379,1.0,0.9,False,3457
gaming,Are some racers faster than others?,0.9917538042872932,1.0,0.8,False,1421
gaming,What levels-up Psi-abilities?,0.9529599310644079,1.0,0.7,False,6282
gaming,Where can I find a Forsworn Briar Heart?,0.999108971495543,1.0,0.9,False,6101
gaming,What are some high level strategies for 2v2's?,0.9996124542855213,1.0,1.0,False,6837
gaming,No wifi connection on DS Lite,0.9991280823425637,1.0,1.0,False,1447
gaming,Where can I buy sawn logs for all the different plots in Hearthfire?,0.9712552208432992,1.0,0.7,False,6606
gaming,Is it intentional that the last blue monster to die carries most of the loot?,0.9904458484489119,1.0,0.9,False,5296
gaming,How can I make skyrim audio volume is a bit louder?,0.8928463405959814,1.0,0.6,True,7767
gaming,"What exactly defines a champ who ""falls off late""",0.9669966836821219,1.0,0.6,False,2487
gaming,Is Wriggle’s Lantern worth getting on an AD carry?,0.9959936773393205,1.0,0.9,False,14816
gaming,How do I sell back a completed building in StarCraft 2?,0.9989478258300973,1.0,0.9,False,14334
gaming,How do enemies and monsters level up?,0.998802976903848,1.0,0.9,False,7785
gaming,"What are the various item colors, and what do they mean?",0.9965652002475062,1.0,0.9,False,6833
gaming,Effect of AS on Sweeping Wind,1.0,1.0,1.0,False,3267
gaming,Can I keep the Rueful Axe and get Clavicus Vile's Mask?,0.9994024162403916,1.0,1.0,False,15013
gaming,Is there any way to respec?,0.999129949655197,1.0,1.0,False,8520
gaming,Is there a way to change the skills so that right mouse is not always secondary,0.9882910914420965,1.0,0.9,False,15141
gaming,How can I throttle Steam?,0.999287951280593,1.0,1.0,True,1743
gaming,How do I make money efficiently?,0.9976906960725519,1.0,0.9,False,6406
stats,Approximation of explained variance,0.9896372692688283,1.0,0.8,True,7210
stats,How to perform step() when n < p in R?,0.9898379936856428,1.0,0.7,False,20972
stats,Is it required for panel data to use dummy variables?,0.9967240404519837,1.0,0.8,False,33256
stats,Threshold for correlation coefficient to indicate statistical significance of a correlation in a correlation matrix,0.9920857889930423,1.0,0.8,False,17928
stats,How to scale a variable to a specific mean and standard deviation,0.9913718683039501,1.0,0.7,True,23238
stats,Why does standard error not involve population size?,0.996760915162973,1.0,0.8,False,12609
stats,"In testing random numbers, what other tests should I use to complement the Kolmogorov-Smirnov?",0.983303305914635,1.0,0.8,True,31198
stats,Cross tabulation of two categorical variables: recommended techniques,0.9255319589542215,1.0,0.3,False,21635
stats,Converting a similarity to a dissimilarity,0.9936691682402037,1.0,0.9,False,4015
stats,Can two RM ANOVAs be run including one variable that is the same but this variable only be significant in one of the ANOVAs?,0.977155453817128,1.0,0.6,True,28194
stats,How to compare 2 regression slopes with R?,0.9973336924523669,1.0,0.9,False,27052
stats,Confidence interval about the difference between false positive and false negative proportions,0.9633296373778136,1.0,0.6,True,17076
stats,clustering algorithm for real time event,0.9975244792441588,1.0,0.9,False,14034
stats,Training with the full dataset after cross-validation?,0.9959415505072416,1.0,0.9,False,8244
stats,Is the percent of total deviance explained a useful model summary?,0.9977718194882456,1.0,0.9,False,29623
stats,"pLSA - Probabilistic Latent Semantic Analysis, how to choose topic number?",0.9999651284268984,1.0,1.0,False,14455
stats,Chi-squared goodness-of-fit statistic if expected frequency is zero,0.9951217554671093,1.0,0.8,False,19116
stats,Boxplot for several distributions?,0.9914896165434661,1.0,0.8,False,10814
stats,What's the difference between probability and statistics?,0.9997676444988626,1.0,1.0,False,20078
stats,"What is $P(X_1>X_2 , X_1>X_3,... , X_1>X_n)$?",0.9999070834938973,1.0,1.0,False,7558
stats,Bayesian and frequentist approaches: What are some success stories for the former?,0.9913789484825739,1.0,0.9,False,5666
stats,Confusion regarding a probability problem,0.9927304766181291,1.0,0.8,False,14038
stats,Odds Ratio Coefficient,0.9990437365219341,1.0,0.9,False,4899
stats,Maximum Likelihood formula for Naive Bayes,0.9998633076016833,1.0,1.0,False,5498
stats,How to statistically compare two time series?,0.9994365557050539,1.0,0.9,False,22997
stats,"Calculating required sample size, precision of variance estimate?",0.9578193783236841,1.0,0.6,False,20899
stats,Conditional Expectation for Probability Distribution,0.9798978355674215,1.0,0.7,False,15143
stats,F and t statistics in a regression,0.997465367123284,1.0,0.8,False,16322
stats,How to use SVD for dimensionality reduction,0.9999765299447317,1.0,1.0,False,23808
stats,calculate partial autocorrelation,0.9931522611095274,1.0,0.9,True,7303
stats,Significant predictor loses significance when second non-significant predictor is entered (log regression),0.9747510889259449,1.0,0.7,True,18979
stats,Properties of moment-generating functions,0.999907733762685,1.0,1.0,False,9643
stats,Interpreting AIC and BIC fit,0.9993591421192395,1.0,1.0,False,7413
stats,How to perform linear regression with categorical factors?,0.998541026941701,1.0,0.9,True,16109
stats,How to determine whether a categorical variable is statistically significant?,0.9940113581164672,1.0,0.9,False,22386
stats,How to perform a test using R to see if data follows normal distribution,0.9799174815095237,1.0,0.6,False,37239
stats,k-means and different metrics,0.9991411522508453,1.0,0.9,False,19829
stats,"If you know a factor is significant, what is a reason why R might think it's not?",0.974324712227093,1.0,0.6,True,25121
stats,Normality test with p-value equal to zero,0.9950150701019186,1.0,0.8,False,24503
stats,Weighted geometric mean vs weighted mean,0.9836143276421525,1.0,0.6,False,12756
stats,Weka clustering,0.9999371186123809,1.0,1.0,False,1849
stats,How to easily determine the results distribution for multiple dice?,0.9939386264012293,1.0,0.8,False,19054
stats,Find linear subsets in a 2D point (xy) data,0.9399047976592515,1.0,0.5,True,26238
stats,Normal curve probability mean,0.9975107903288859,1.0,0.8,False,17253
stats,Evaluate definite interval of normal distribution,0.9970580416164624,1.0,1.0,False,14089
stats,Random permutation of a vector with a fixed expected sample correlation to the original?,0.9914854313205587,1.0,0.8,True,19662
stats,Online logistic regression?,0.9956104564567245,1.0,0.8,False,9140
stats,Performance evaluation of auto.arima in R and UCM on one dataset,0.9970013909864082,1.0,0.9,False,23873
stats,Ordinal item on Likert scale as dependent variable in regression,0.9891498476275126,1.0,0.7,False,19532
stats,impact on hypothesis if t-stat is equal to t-critical value for one-tail two-sample t-test?,0.9891072928273641,1.0,0.7,False,30986
stats,What is the difference between a parametric test and non-parametric tests?,0.9992273969151472,1.0,0.9,True,19505
stats,"What is your favorite, easy to use statistical analysis website or software package?",0.9632544308369693,1.0,0.5,False,28757
stats,Effect of moving average parameter on variability and variance of demand,0.9461471814347635,1.0,0.6,False,21475
stats,"Can a dichotomous variable (yes/no) be merged with a Likert measure (1,2,3,4) using z scores?",0.9920051061250218,1.0,0.9,False,36374
stats,Weibull analysis,0.9999360869092123,1.0,1.0,False,5812
stats,Repeated measure problem,0.9996251275799434,1.0,0.8,False,12607
stats,Variable Selection,0.9974434754511334,1.0,0.8,False,14062
stats,In what order should you do linear regression diagnostics?,0.9969535478519038,1.0,0.9,False,13104
stats,No linear effects but a quadratic effect,0.9998679910137916,1.0,0.9,False,8849
stats,A constant as an admissible estimator,0.9726031153911235,1.0,0.7,False,8287
stats,What is Deviance? (specifically in CART/rpart),0.999934161915552,1.0,1.0,False,3409
stats,Is there a simple rule for interpretation of Interactions (and their directions) in binary logistic regression?,0.9872677883392683,1.0,0.8,False,15588
stats,How to check if data constitute a time series with simple moving average method?,0.9859412334128771,1.0,0.8,True,27498
stats,Help interpreting R linear model fit,0.9823533303170041,1.0,0.7,True,24783
stats,Are these events independent?,0.9991519740907493,1.0,0.9,False,5180
stats,Books for self-studying time series analysis?,0.9735483969707937,1.0,0.5,False,16233
stats,Analysis to perform,0.9998188094419151,1.0,0.9,False,8810
stats,Use of kernel density estimate in Naive Bayes Classifier?,0.9966983902814618,1.0,0.9,False,27177
stats,"What does ""unbiasedness"" mean?",0.9983154839407551,1.0,0.9,False,9833
stats,80% of missing data in a single variable,0.9877013530166966,1.0,0.8,False,26365
stats,PCA on non-centered data,0.959187169221326,1.0,0.5,False,20586
stats,PMF of two Poisson RV subtracted from each other,0.9961802151860757,1.0,0.9,False,11722
stats,Is there any use for the quantity $\int f(x)^2 dx$ in statistics or information theory?,0.9861238752093293,1.0,0.8,True,34451
stats,Adding new item to recommender's options?,0.9974684635872177,1.0,0.9,False,6910
stats,Reference with distributions with various properties,0.9969321389958822,1.0,0.9,False,12116
stats,Is a test with small effect size and high sensitivity meaningful or useful?,0.9980642329077482,1.0,0.9,False,29929
stats,R language-statistics-significance testing,0.8705622360589245,1.0,0.3,False,22106
stats,Neyman-Pearson lemma: critical region and hypothesis testing,0.9949066809128343,1.0,0.9,False,11287
stats,How to calculate the signal-to-noise ratio (SNR) in an image?,0.9991853444909735,1.0,0.9,False,10528
stats,What is the intuition behind conditional Gaussian distributions?,0.9684506285670338,1.0,0.8,False,12247
stats,How can I use logistic regression with categorical variables?,0.9989109134526372,1.0,0.8,False,30217
stats,Should covariates that are not statistically significant be 'kept in' when creating a model?,0.9432552028933064,1.0,0.4,False,22481
stats,How do I interpret the results of a Breusch–Pagan test?,0.9998272977651839,1.0,1.0,False,16210
stats,Continuous dependent variable with ordinal independent variable,0.9997445784119876,1.0,0.9,False,16146
stats,How to interpret results from a nonparametric Wilcoxon test,0.9999933161902196,1.0,1.0,False,16306
stats,"How to tell if data is ""clustered"" enough for clustering algorithms to produce meaningful results?",0.9962569896898533,1.0,0.9,False,24845
stats,Linear regression not fitting well,0.9981997636156783,1.0,0.9,True,15323
stats,Sanity check question about correlation between log-normal random variables,0.938755537106726,1.0,0.5,True,27017
stats,Rule of thumb for number of bootstrap samples,0.9866697083693392,1.0,0.7,True,15176
stats,Postive correlation but negative coefficient in regression,0.9928601098386273,1.0,0.8,False,13458
stats,What do you do when a centroid doesn't attract any points?,0.9908344825434423,1.0,0.9,True,5873
stats,What's the accuracy of data obtained through a random sample?,0.9796558289044193,1.0,0.5,False,26205
stats,Forcing a set of numbers to a gaussian bell-curve,0.9919330843440629,1.0,0.9,False,15874
stats,Boxplot interpretation: is it correct that a boxplot is missing a whisker?,0.9999592856718467,1.0,1.0,False,8527
stats,Is the W statistic outputted by wilcox.test() in R the same as the U statistic?,0.9859002681201507,1.0,0.8,False,22679
stats,How to properly handle Infs in a statistical function?,0.9480744606156176,1.0,0.5,False,14508
stats,Good book on statistics,0.9974053650654945,1.0,0.7,False,11611
stats,Covariance matrix proposal distribution,0.9711165655918975,1.0,0.6,False,12960
stats,Estimates of variance from an iid sample,0.9942517036258721,1.0,0.8,False,15669
stats,Converting standard error to standard deviation?,0.9784237711747366,1.0,0.6,False,8782
stats,R-squared for linear mixed effects model,0.9987635956380513,1.0,0.9,True,23308
stats,How should I transform non-negative data including zeros?,0.9995246427796842,1.0,0.9,False,23209
stats,Why do regression coefficients change when excluding variables?,0.9498370091718399,1.0,0.3,False,19117
stats,exact percentage change for the estimated COOP effect,0.9410590599621768,1.0,0.5,True,14450
stats,Interpreting a confidence interval,0.9999983043287568,1.0,1.0,False,5493
stats,Prerequisites for AIC model comparison,0.9999573608835235,1.0,1.0,False,14458
stats,What correlation makes a matrix singular and what are implications of singularity or near-singularity?,0.9788166264201733,1.0,0.6,False,11742
stats,Difference between one-tailed and two-tailed testing?,0.9990961358613634,1.0,0.9,True,26876
stats,ANOVA assumption normality/normal distribution of residuals,0.9998227358622482,1.0,1.0,False,14305
stats,OLS in R with linear inequality constraints on coefficients,0.9648994796554333,1.0,0.7,False,15424
stats,Improvement of regression model,0.9956273516301873,1.0,0.9,False,17575
stats,Why continue to teach and use hypothesis testing?,0.9727634461598165,1.0,0.7,False,27837
stats,Conditional Expectation / Estimator Confusion,0.9770116597828211,1.0,0.6,False,12466
stats,"Distribution function, applied to itself?",0.9941125407048762,1.0,0.8,True,15659
stats,Is $R^2$ useful or dangerous?,0.9664819045120087,1.0,0.7,False,31693
stats,Can the empirical Hessian of an M-estimator be indefinite?,0.9927207314897261,1.0,0.9,False,7806
stats,Difference between two separate multiple regression analyses and one combined using dummy variables,0.9894064777854856,1.0,0.8,True,36334
stats,Forecasting daily online visits in r,0.9721611018650926,1.0,0.6,False,11438
